Date,Temp_C,Dew_Point_C,Humidity_pct,Rainfall_mm,Wind_Speed_kmh,Wind_Dir_deg,Pressure_hPa,Solar_Rad_Wm2,UV_Index
18-02-15,26.389,18.833,65.6,0,14.806,94.1,1012.2,296.2,10
19-02-15,26.611,17.889,62.3,0,16.576,91.3,1011.7,295.5,10
20-02-15,26.722,17.556,60.1,0,25.91,74.4,1012.2,300.9,10
21-02-15,26.222,18.389,65,0,20.6,65,1012.5,294.8,10
22-02-15,26.944,18.722,64.9,0,25.91,55.5,1012.8,301.5,10
23-02-15,26.944,17.722,61.3,0,18.346,53.9,1013.1,305.8,10
24-02-15,27.444,18.556,63.1,0,19.151,63.3,1012.1,298.3,10
25-02-15,27.944,20.167,65.1,0,22.37,78.4,1010.6,277.3,9
26-02-15,28.722,21.611,67.3,0,18.346,101,1009.5,281.8,10
27-02-15,29.222,22.333,68.3,0,24.14,117.4,1009.8,267,9
28-02-15,29.889,22.111,65.6,0,22.37,121.2,1010.1,257.3,9
01-03-15,29.5,22.611,68.6,0,22.37,116.3,1010.4,292.2,10
02-03-15,29.389,22.444,68,0,22.37,99.3,1011.6,284,10
03-03-15,29.5,21.667,64.9,0,22.37,93.3,1011.1,294.1,10
04-03-15,29.944,21.944,64.7,0,18.346,138,1010.9,300.5,10
05-03-15,29.778,23.222,69.8,0,20.6,114.8,1011.4,255.3,9
06-03-15,30.389,22.556,66,0,25.91,89.1,1012.6,291.8,10
07-03-15,29.389,21.944,66.5,0,24.14,80.1,1012.7,292.6,10
08-03-15,29.333,21.556,64.9,0,20.6,96.4,1013.3,290.2,10
09-03-15,29.222,20.722,62.5,0,24.14,80.8,1014,288.1,10
10-03-15,28.833,19.333,59.2,0,22.37,59.6,1013.8,305.2,10
11-03-15,28,19.833,63.3,0,20.6,66.5,1013.4,297.4,10
12-03-15,28.667,20.944,65,0,18.346,54.9,1013.3,296,10
13-03-15,29.222,21.056,64.2,0,22.37,75.7,1012.8,296.8,10
14-03-15,28.556,21.833,69,1.194,18.346,70.8,1013.9,272.9,10
15-03-15,28.111,23.278,76.2,1.499,20.6,94.1,1013.9,220.7,8
16-03-15,29.333,21.278,64.7,0,24.14,79.9,1013.8,292.8,10
17-03-15,28.667,20.611,64.2,0,22.37,81.9,1013,250.5,9
18-03-15,28.944,19,59.9,0,14.806,107,1011.2,278.7,10
19-03-15,29.056,18.722,58.6,0,15.45,105.3,1011.3,286.9,10
20-03-15,29.944,21,61.7,0,22.37,75.8,1012.2,282.7,10
21-03-15,29.667,20.278,60.9,0,20.6,72,1013.3,305.8,10
22-03-15,30,20.056,59.9,0,18.346,102.5,1012.2,304.1,10
23-03-15,29.944,20.389,60,0,18.99,155.2,1010.4,289.9,10
24-03-15,30.556,21.444,61.6,0,22.37,129.9,1009.7,281.6,10
25-03-15,30,21.056,62.2,0,16.898,121.2,1010.5,290.4,10
26-03-15,29.833,20.833,61.8,0,18.346,81.2,1012.2,295.8,10
27-03-15,29.889,21.667,64.4,0,24.14,76.8,1012.8,313.1,10
28-03-15,30.667,22.222,63.8,0,22.37,70.9,1011.5,298.6,10
29-03-15,30.667,21.444,61.6,0,22.37,84.2,1010.2,306.6,10
30-03-15,30.444,22.278,64.8,0,27.681,88.3,1010.1,296.4,10
31-03-15,30.778,22.944,65.4,0.406,24.14,92.2,1010.3,207.6,7
01-04-15,31.389,22.833,63.5,0.203,22.37,102.1,1010.1,270.4,10
02-04-15,31.556,22.667,61.6,0,18.346,147.6,1009.4,288.1,10
03-04-15,32.667,22.889,59.6,0,20.6,187.9,1007,289.8,10
04-04-15,32.5,23.056,60,0,22.37,179.4,1005.3,254.9,9
05-04-15,32.444,23.333,61.2,0,20.6,147.2,1006.2,252.5,9
06-04-15,32.5,22.889,59,0,24.14,152,1007.1,288.9,9
07-04-15,32.611,22,56.3,0,20.6,132.9,1007.6,163.9,6
08-04-15,31,23.444,65.1,0,18.346,160.5,1009.4,123.2,4
09-04-15,31.667,23.667,64.2,1.016,18.346,109.8,1009.8,169.4,6
10-04-15,31.556,23.167,63.8,0,22.37,112.2,1010.5,250.6,9
11-04-15,32,22.556,60.7,0,20.6,130.4,1010.5,281.6,10
12-04-15,31.833,22.833,61.8,5.232,20.6,145.9,1011.4,119.1,4
13-04-15,27.667,22.333,74.8,16.967,16.576,165,1012.6,201.2,7
14-04-15,29.111,21.333,65.3,0.102,22.37,130.4,1010.6,240.5,8
15-04-15,29.056,22.611,70.4,26.441,25.91,106.1,1010.2,210.1,7
16-04-15,28.556,23.333,74.4,0.305,14.806,41.7,1011.7,172.3,5
17-04-15,29.333,23.111,70.7,15.418,27.681,61.1,1010.2,245.7,8
18-04-15,28.833,22.833,71.7,21.565,14.806,233.1,1008.5,159.9,6
19-04-15,30.222,23.556,69.6,0,18.346,88.8,1008.1,277,9
20-04-15,30.5,23.889,69.2,0,20.6,97.7,1009.5,295.4,10
21-04-15,29.833,24.667,74.5,0.203,12.231,121.6,1010,144.6,5
22-04-15,30.5,24.333,70.8,0.203,18.346,158.5,1009.1,93.5,3
23-04-15,31.611,23.778,65.1,0,14.806,190.6,1009.1,177,6
24-04-15,31.667,23.944,65,0,18.346,199.4,1009.4,199.5,7
25-04-15,27.333,22.833,77.8,17.704,22.37,237,1009.7,164.9,6
26-04-15,29.111,23.944,74.9,2.235,27.681,152,1009.4,288.5,9
27-04-15,28.722,24.278,77.8,0.432,20.6,96.6,1010.5,254,9
28-04-15,30.389,23.944,70.5,0,14.806,154,1010.3,277.6,9
29-04-15,31.389,24.111,66.8,0,22.37,171.4,1009.4,286.3,9
30-04-15,31.611,24.722,69,0,18.346,192.8,1009.7,202.8,7
01-05-15,32.111,24.722,66.6,0,16.576,203.2,1008.8,151.7,5
02-05-15,32.167,24.278,65.5,0,14.806,230,1008.2,220.5,7
03-05-15,32.222,23.722,62.9,0,18.346,252.2,1008,118.9,4
04-05-15,31.111,23.5,65,2.997,18.025,145,1008.4,187,6
05-05-15,31.333,24.444,68.4,0.127,14.806,130.5,1008.3,225.7,8
06-05-15,31.5,23.944,65.7,0,18.346,147.3,1007.3,162.7,6
07-05-15,31.944,24.278,65.7,0,27.681,148.6,1008.1,155,5
08-05-15,32.444,24.278,63.6,0,20.6,181.9,1007.2,256.5,8
09-05-15,32.778,24.167,62.1,0,18.346,228.5,1005.8,128.7,5
10-05-15,31.278,24.611,68.8,8.534,11.104,174.8,1006.2,167.3,5
11-05-15,29.389,24.722,76.7,4.801,16.576,172.4,1008.2,170.5,6
12-05-15,27.722,23.944,81.4,15.824,14.806,276.5,1008.3,248.9,9
13-05-15,27.556,24.889,86.2,11.862,13.197,9.7,1007.4,88.5,3
14-05-15,28,25.333,86,26.772,14.001,32.8,1007.3,201.5,7
15-05-15,28.333,25.833,86.8,5.842,12.553,111.7,1007.8,127.5,4
16-05-15,26.889,25.5,92.5,43.815,14.806,246.6,1006.8,120.4,4
17-05-15,27.944,24.722,83.6,0.051,24.14,205.1,1005.9,103.7,4
18-05-15,29.611,24.278,74.9,0.076,18.507,247.3,1006,205.4,7
19-05-15,30.722,24.556,71.4,0,14.806,221.3,1006.4,148.2,5
20-05-15,31.667,24.556,67.5,0,24.14,235.2,1006.7,198,7
21-05-15,32,25.333,69.6,0,18.346,236.2,1007.1,215.9,7
22-05-15,31.667,25.278,70.9,0,21.243,234.3,1007.1,151.3,5
23-05-15,31.944,24.833,67.8,0,24.462,251.9,1007,157.3,5
24-05-15,32.444,24,62.2,0,25.91,251.5,1007.2,182.8,6
25-05-15,32.667,24.167,62.5,0,25.91,261.8,1006.6,153.2,5
26-05-15,32.444,23,59.6,0,25.91,258.5,1007,138.7,5
27-05-15,31.167,23.111,65,32.664,22.37,273.4,1006.7,150.4,5
28-05-15,27.944,23,75.5,0.051,31.704,271.8,1005.7,247,9
29-05-15,31.389,25.611,72.9,0,25.91,258,1005.3,207.2,8
30-05-15,30.889,23.556,66.5,0,18.346,246.4,1005.9,139,5
31-05-15,31.889,25.389,70.2,0.102,17.703,226.9,1005.1,207.2,7
01-06-15,30.722,23.389,65.9,0.102,18.668,254.2,1005.2,179.7,6
02-06-15,31.278,24.222,67.2,0,22.37,262.5,1006.1,226.3,8
03-06-15,30.944,24.389,69.1,1.016,14.806,232.6,1005.6,208.5,7
04-06-15,30.444,23.833,69.2,0.203,16.254,244.6,1006.1,180,6
05-06-15,29.944,24.722,75.2,53.111,16.576,246.2,1007,95.2,3
06-06-15,29.389,24.278,75.1,0,16.576,205.4,1006.4,179.4,6
07-06-15,31.667,24.889,69.3,0,17.22,206.6,1006.2,182.7,6
08-06-15,30.833,24.778,71.6,0.584,20.6,219.8,1007,276.2,9
09-06-15,30.833,23.778,67.6,0,17.059,247.2,1007.5,191,6
10-06-15,31.056,23.944,67.4,0,19.956,262.6,1006.6,121.1,4
11-06-15,30.278,24,70.7,20.396,22.37,260,1006.2,176.2,6
12-06-15,30.722,22.389,62.6,0,22.37,268.3,1006.7,163.6,6
13-06-15,30.611,23.556,67.7,20.752,20.6,251.6,1005.9,231.7,8
14-06-15,30.333,23.056,67,0,25.91,271.3,1005.3,238.5,8
15-06-15,30.778,22.611,63,0,33.474,282.1,1005,200.2,6
16-06-15,30.222,21.667,61.3,0.051,22.37,276,1004.8,149.1,5
17-06-15,29.278,22.056,66.3,0.102,22.37,279.1,1004.1,163.8,5
18-06-15,29.444,22.167,65.8,3.734,22.37,279.8,1003.9,239.4,8
19-06-15,29.833,22.278,65,0,37.015,270.6,1004.4,220.7,8
20-06-15,31.5,20.667,53.6,0,42.487,271.5,1003.7,270.6,9
21-06-15,31.556,20.333,52.5,0,44.579,256.1,1004.4,243.5,8
22-06-15,31.389,20.833,54.9,0,35.245,257.5,1005.5,270.5,9
23-06-15,31.056,22.444,61.6,3.429,30.577,262.6,1006.5,146.5,5
24-06-15,31.722,22.222,59.1,0,19.956,251.4,1007.5,238.1,9
25-06-15,31.889,22.056,58.1,0,27.681,261.4,1007.2,168,6
26-06-15,31.333,22.056,59.1,0,33.474,263.9,1006.1,210.6,8
27-06-15,31.444,21.611,57.2,0,33.474,270.6,1005.9,249.4,9
28-06-15,32.389,21.611,54.7,0,35.245,275.2,1007.7,221.3,7
29-06-15,30,22.833,67.3,1.778,27.681,246.7,1009,169.3,6
30-06-15,30.778,22.778,64.5,0.457,20.6,248.4,1008.7,263.8,9
01-07-15,31.722,22.111,60.3,0.203,21.243,250.6,1008.8,209,7
02-07-15,32.667,21.833,55.6,0,20.6,269,1009.2,238.8,8
03-07-15,32.778,22.111,55.6,0,29.451,267.5,1009,235.2,8
04-07-15,32.833,21.056,51.1,0,20.6,279.6,1008.3,200.7,7
05-07-15,32.667,21.5,53.6,0,23.014,278,1006.5,233.5,8
06-07-15,32.222,21.111,53.5,0,37.015,273.3,1005.8,255.2,9
07-07-15,31.778,20.333,52,0,29.451,279.6,1005.6,218.7,7
08-07-15,32.111,21.167,53.7,0,22.37,275.1,1006.1,195.9,8
09-07-15,32.056,21.611,55.2,0,23.979,272.2,1007.1,231.6,8
10-07-15,31.444,21.944,57.8,0,29.451,275.6,1005.7,169.1,6
11-07-15,31.722,22.278,58.9,0.406,29.451,274,1005.9,196.7,7
12-07-15,32.556,21.222,52.9,0.076,24.14,275,1005.6,245.1,9
13-07-15,32.778,21.556,53.1,0.61,25.91,276.3,1005,241.5,9
14-07-15,32.889,22,54.2,0.076,20.6,282.5,1004.3,190.1,7
15-07-15,31.722,21.444,55.3,0,27.681,273.8,1003.7,146.5,5
16-07-15,32.556,21.5,53.2,0,22.37,276.9,1002.9,157.1,5
17-07-15,32,21.222,54.1,0,27.681,273.5,1003.7,163.8,6
18-07-15,31.722,21.167,54.3,0,33.474,276.5,1005,224.2,8
19-07-15,30.722,21.056,57.4,0,40.716,274.8,1005.5,138.2,5
20-07-15,31.667,20.5,52.6,0,22.37,268.7,1004.6,230.7,8
21-07-15,31.056,22.222,61,5.029,27.681,262.7,1004.9,191.3,7
22-07-15,31.222,21.944,59.7,0.813,24.14,266.4,1005.5,165.1,5
23-07-15,30.5,22.056,63.5,1.194,25.91,252.3,1006.8,157.6,5
24-07-15,30.5,22.056,64.3,0.051,27.681,265.2,1007.9,215,7
25-07-15,31.222,22.111,60.7,0,38.946,263.5,1007.4,200.3,8
26-07-15,30.944,21.778,60.1,0,23.979,253.5,1007.9,166.2,6
27-07-15,31.389,21.389,57.6,0,22.37,267.8,1008.3,193.9,7
28-07-15,31.833,21,54,0.102,20.921,268.2,1008.9,188,7
29-07-15,31.611,22.056,59.7,0.406,24.14,238.9,1008.4,158.2,5
30-07-15,31.944,21.778,57.3,0,18.346,268.6,1008.1,169.4,6
31-07-15,32.056,21.889,57.1,0,22.37,261.6,1007.6,155,6
01-08-15,31.778,22.222,59,0,20.6,278.6,1008.6,170.2,6
02-08-15,30.778,21.944,60.7,0.025,16.576,267.7,1009.1,150.4,5
03-08-15,31.278,22.278,62,7.772,20.6,271.8,1007.8,145.3,5
04-08-15,30.111,22.278,65.2,0.127,22.37,258.1,1007.3,179,6
05-08-15,31.389,21.556,58.5,0,20.6,263.5,1007.2,176.4,6
06-08-15,32.056,21.167,54.1,0,27.681,273.8,1006.1,300.1,10
07-08-15,32.167,20.722,52,0,21.726,280.3,1005.7,201,7
08-08-15,32.278,20.611,52,0,38.946,282.5,1005.5,172.6,5
09-08-15,32.222,20.778,52,0,25.91,276.6,1003.9,227.6,9
10-08-15,31.556,21.444,55.9,0,29.451,277.9,1003.6,188.2,7
11-08-15,32.389,21.778,54.8,0,27.198,274.7,1004.9,137.6,4
12-08-15,31.667,21.167,54.7,0.33,31.704,273.5,1006.4,147.3,5
13-08-15,31.778,21.611,55.9,0,22.37,277.9,1006.2,209.6,7
14-08-15,32.167,21.556,54.9,0,22.37,280.2,1006,217,7
15-08-15,32.389,22.278,57.1,1.626,20.6,279.5,1006.9,191.4,7
16-08-15,29.5,24.167,75.4,0,16.576,276,1008.5,100.3,4
17-08-15,29.056,23.389,73.4,28.626,22.37,164.7,1007.5,193.2,7
18-08-15,30.611,24.444,70.7,0.61,18.346,137.8,1007.9,228,8
19-08-15,30.444,24.5,71.6,0.533,16.576,168.1,1009.2,184.7,7
20-08-15,30.944,23.833,67.5,0,18.346,195.8,1009.2,149.6,5
21-08-15,30.278,23.611,68.6,1.499,22.37,209.7,1009.1,181,6
22-08-15,28,23.556,78.3,9.423,16.576,263.9,1008.4,132.6,5
23-08-15,28.5,23.556,76.4,9.093,20.6,273.6,1008.4,173.3,6
24-08-15,30.333,22.389,64.4,0,25.91,273.9,1008.3,274.7,10
25-08-15,31,22.444,62.1,0,18.346,280.4,1007.3,236.5,8
26-08-15,30.722,21.667,60.1,0,18.346,277.8,1006.2,191.9,6
27-08-15,31.389,21.222,56.5,0,16.576,280.8,1005.8,185.8,6
28-08-15,31.333,21.222,56.9,0,22.37,265,1006.9,218.3,8
29-08-15,31.611,21.722,57.5,0,20.6,263.6,1006.5,265.1,10
30-08-15,31.778,22.333,59.3,0,18.346,261.5,1007.1,223.8,9
31-08-15,31.667,22.389,59.2,0,20.6,276.9,1008,246.3,8
01-09-15,31.722,23.556,64.2,5.055,19.151,226.3,1007.2,161,6
02-09-15,30.556,24.056,70.2,0.229,18.346,250.8,1006.6,181.7,6
03-09-15,29.667,24,73.1,0.406,9.334,173.5,1008,109,4
04-09-15,30.889,24.278,69.2,0,12.875,159.4,1009.7,143.6,6
05-09-15,29.444,24,73.8,14.605,21.887,195,1011,185.4,6
06-09-15,30.111,23.833,70.5,0.508,24.14,209.8,1010.4,126.2,5
07-09-15,28.889,23.167,72.1,0,14.806,229.9,1010.5,113.6,4
08-09-15,30.333,22.667,65.4,0,14.806,233,1010,227.1,8
09-09-15,30.667,23.611,68.1,4.521,14.806,238.8,1009.2,217.1,9
10-09-15,29.889,23.167,69.4,0,22.37,246,1008.8,191,6
11-09-15,31.333,22,59.4,0,22.37,248.4,1008.1,138.6,5
12-09-15,31.111,21.056,56.7,0,22.37,265.5,1008,167.1,6
13-09-15,31.444,20.778,56.1,0,27.681,284.7,1008.5,164.6,6
14-09-15,31.944,19.222,48.5,0,35.245,277.4,1007.8,233.1,9
15-09-15,31.722,19.278,49,0,29.451,271.9,1006.7,178.9,7
16-09-15,32,19.722,49.1,0,35.245,279.5,1004.7,225.7,9
17-09-15,32.167,21.167,53.4,1.422,22.37,272.4,1003.9,225.1,8
18-09-15,32.167,21.056,53.3,0,25.91,273.8,1004.5,185.5,7
19-09-15,31.778,21.389,55.5,0,27.681,268.3,1005.6,152.9,6
20-09-15,31.333,21.889,59.6,0,33.474,270.2,1005.6,194.3,7
21-09-15,31.389,22.111,60.7,0.102,20.6,267.4,1006.5,145.8,5
22-09-15,32.222,22.278,58,0,20.6,225.1,1007,232.2,9
23-09-15,31.722,23.389,63.6,0.102,18.346,140.7,1008.7,153.9,6
24-09-15,31.333,23.778,65.9,0.102,25.589,176.2,1008.2,170.4,7
25-09-15,31.389,22.944,63.1,0.102,18.346,241.5,1007,225.3,7
26-09-15,31.278,22.722,61.9,0,20.6,255.7,1007,235.4,8
27-09-15,30.556,23,66.1,24.638,18.346,248.6,1007.3,204.1,7
28-09-15,28.167,23.5,77.6,4.166,18.346,282.5,1006.8,201.6,7
29-09-15,27.833,23.278,77.3,0.203,18.346,145,1007,126.3,4
30-09-15,28.5,23.778,76.4,1.092,22.37,157.4,1008.7,159.1,5
01-10-15,27.889,24.167,81.1,9.55,22.37,183.4,1010,158.9,6
02-10-15,29.222,23.778,74.2,43.332,22.692,216.3,1010.6,212.1,7
03-10-15,28.667,24.333,78.4,0.61,18.346,265,1010.8,236.5,8
04-10-15,29.5,23.833,72.7,1.016,16.576,270.4,1010.2,73.5,3
05-10-15,28.333,23.722,77.6,26.162,14.806,258.9,1009.9,109.7,5
06-10-15,28.056,23.833,80,36.5,18.346,263.3,1008.6,174,6
07-10-15,28.722,24.222,78.3,36.322,16.254,218.2,1008.5,197.5,7
08-10-15,29.389,24.389,76.2,0.305,14.806,224.7,1008.9,135,4
09-10-15,29.889,24.389,73.7,0.457,14.806,236.2,1009,192.3,6
10-10-15,29.5,23.889,73.6,4.775,33.474,236.4,1009.6,237.6,9
11-10-15,29.556,24.444,75.6,2.997,15.611,268.4,1010.5,153.6,6
12-10-15,27.889,24.444,82.3,11.938,14.806,312.2,1011.3,125.6,5
13-10-15,29.611,24.389,74.8,0.203,11.104,115.3,1011,239.8,9
14-10-15,29.889,23.722,71.2,0.102,9.334,117.3,1011.4,269.4,9
15-10-15,29.278,23.611,72.8,0,11.587,107.8,1011.1,285.5,10
16-10-15,29.444,23.444,71.3,0,18.346,89.8,1011,282.5,10
17-10-15,28.778,23.444,74.1,0.203,14.806,70.5,1011.7,242.3,9
18-10-15,27.944,24.278,81.1,5.563,15.611,44.4,1012.1,159.9,5
19-10-15,28.833,24.944,80.6,6.045,18.346,80.9,1011.6,149,5
20-10-15,29.611,24.333,74.6,0.051,15.611,108.6,1010.2,253.2,9
21-10-15,29.889,23.944,71.7,0,14.806,89.1,1009.7,278.5,10
22-10-15,29.389,23.222,70.8,0,15.128,58,1010.6,279.6,10
23-10-15,29,22.722,70.5,0.102,16.576,42.3,1010.2,267.6,9
24-10-15,28.333,23.389,75.5,1.6,18.025,55.3,1009.9,219.6,8
25-10-15,28,21.778,70.5,0.787,21.887,52.3,1011.1,276.1,9
26-10-15,28,22.833,74.7,0.406,20.6,40.2,1011.7,231.9,8
27-10-15,27.056,23.333,80.9,16.967,22.37,20.9,1011.5,166.9,6
28-10-15,26,23.5,87,5.842,15.45,62.4,1011.3,179,6
29-10-15,26.833,24.056,85.2,6.325,14.806,21.4,1010.5,231.2,8
30-10-15,27.167,24.5,86.1,4.648,16.576,47.3,1009.5,179.7,6
31-10-15,26.722,24.556,88.1,11.913,13.358,82.4,1009.6,100.4,4
01-11-15,26.944,24.444,86.7,35.154,14.806,172.3,1010.7,135.7,5
02-11-15,26.833,24,84.9,28.829,14.806,175.2,1012,162.6,6
03-11-15,28.222,24.278,80.1,0.406,15.611,133,1011.5,170,6
04-11-15,27.333,24.278,84.4,57.429,14.806,53.9,1011.2,221.6,8
05-11-15,26.5,24,86.7,12.802,11.104,310.8,1011.1,189,7
06-11-15,26.889,23.944,84.6,19.964,16.576,3.7,1009.8,130.5,5
07-11-15,26.389,23.667,85.4,40.234,16.576,39.1,1010.2,178.1,6
08-11-15,25.278,24.056,93.1,68.529,11.104,324.5,1009.9,91.6,3
09-11-15,24.333,23.278,93.9,40.208,36.049,268.3,1006.6,77,3
10-11-15,26.389,22.611,80.6,4.699,25.91,254.9,1006.7,237.1,9
11-11-15,26.944,23.111,80.7,0.051,18.99,71.7,1008.5,136.1,5
12-11-15,27.611,24.333,83,0.381,15.611,51.4,1010.9,217,8
13-11-15,26.667,22.278,78.1,0.61,27.681,5.9,1011.6,93,4
14-11-15,24,21.944,88.5,26.289,14.001,310.6,1010.2,99.6,3
15-11-15,22.944,22.389,96.7,66.472,18.025,310.3,1008.2,108.8,4
16-11-15,25.167,23.278,89.4,9.601,20.6,278,1007,114,5
17-11-15,26.833,22.833,79.7,0.711,14.806,298.4,1007.6,179.9,6
18-11-15,26.833,23.333,81.6,2.946,12.553,65.9,1009.3,74,3
19-11-15,27.333,24.111,83.2,11.989,16.576,78.3,1009.9,74.8,3
20-11-15,26.222,24.444,90.3,7.95,14.806,58.2,1010.2,140,5
21-11-15,26.667,24.167,86.6,43.078,18.346,50.2,1009.9,157.5,6
22-11-15,24.944,23.944,94.2,192.913,22.692,43.5,1010.1,124.5,4
23-11-15,25.833,23.944,89.6,2.007,18.346,47.8,1011.5,155.6,6
24-11-15,26.611,23.556,84.2,5.004,18.346,49.1,1011.7,184,7
25-11-15,26.944,22.5,77.9,0,20.6,37.4,1011.4,243.4,9
26-11-15,26.222,22.611,81.2,1.422,24.14,24.3,1011.3,192.6,7
27-11-15,25.944,23.111,84.7,27.026,19.473,35,1010.7,200.1,7
28-11-15,25.722,22.722,84.2,3.505,18.346,32.1,1012.1,147.1,5
29-11-15,25.778,23.333,86.8,16.51,18.186,23.6,1012.2,110.4,4
30-11-15,25.611,23.667,89.4,46.812,19.151,17.8,1012.6,119.8,5
01-12-15,25.556,23.444,88.4,86.995,22.37,22.3,1010.8,78,3
02-12-15,25.167,24.222,94.7,15.011,20.6,39.9,1010.9,55.2,2
03-12-15,24.833,22.944,89.5,121.945,18.346,6.6,1010.8,97.2,4
04-12-15,25.5,23.889,91.1,68.986,25.91,30.9,1010.5,98.1,4
05-12-15,24.5,23.5,94.2,22.504,22.37,28.1,1010.6,96.4,4
06-12-15,24.722,23.778,94.4,16.967,18.346,36.3,1011.1,60.8,2
07-12-15,24.333,23.333,94.1,117.602,20.6,31.2,1011.9,118.6,4
08-12-15,23.278,22.056,93,68.377,18.346,352.2,1012.6,92.9,4
09-12-15,25,23.556,91.9,4.496,16.576,27.5,1012.8,161.9,6
10-12-15,26.222,24.278,89.3,2.515,18.346,48.2,1012.7,168.3,7
11-12-15,26.056,23.667,87,14.783,14.806,58.7,1012.1,183.6,6
12-12-15,26.833,23.944,84.7,0.152,14.806,82.2,1011.1,219.6,8
13-12-15,27.389,23,77.9,0.61,11.104,80.5,1011,227,8
14-12-15,26.5,23.611,85.1,2.261,13.036,64.1,1011.5,212.2,8
15-12-15,26.778,24.167,85.9,0,14.806,66.4,1011.8,233,8
16-12-15,25.833,22.056,80.6,0,14.806,57.2,1013.5,238.3,9
17-12-15,25.889,22.167,80.8,0,18.346,52.3,1012.3,214,8
18-12-15,26.556,23.5,84.1,0.838,14.806,56.3,1013,200.2,7
19-12-15,26.722,23.667,84,2.007,18.346,66.4,1014.9,232.7,8
20-12-15,27.111,23.611,81.9,0.203,16.576,68.6,1014.6,230.4,8
21-12-15,26.167,21.278,76.2,0,14.806,67.3,1014.5,257.1,9
22-12-15,25.778,21.444,78.3,0,13.036,69.8,1014.9,254.6,9
23-12-15,26.167,22.5,81,0,13.036,51.2,1014.9,231.5,8
24-12-15,26.333,22.167,78.9,0,16.576,47.9,1014,232.4,8
25-12-15,25.333,20.5,75.8,0.025,18.346,28.8,1013.8,239.7,8
26-12-15,26.167,21.556,77.2,1.016,22.37,39.2,1014,241.3,8
27-12-15,26.333,22.611,80.5,0.102,20.6,36.5,1014.9,207.6,8
28-12-15,26.056,21.667,77.5,3.15,24.14,36.4,1016.1,186.7,7
29-12-15,26.056,21.833,78.4,0.914,20.6,40.4,1015.4,206.8,7
30-12-15,25.833,20.944,75.8,0,22.37,42.9,1014.4,247.1,9
31-12-15,25.444,20.778,76.7,0,22.37,33,1015.3,226.4,8
01-01-16,25.611,19.722,71.2,0,22.37,33.6,1016,193.5,7
02-01-16,25.222,20.111,74.7,0,22.37,31,1016.4,212.7,7
03-01-16,24.667,19,72.7,0,18.346,36,1015.4,247.2,8
04-01-16,25.111,19.833,73.8,0,18.346,47.7,1015.4,230.9,8
05-01-16,25.722,20.889,75.9,0,20.6,43.6,1014.7,162.7,6
06-01-16,26.167,20.833,73.8,0,24.14,48.1,1014.3,115.3,5
07-01-16,25.611,20.222,74,0,20.6,48.8,1015.1,183.2,7
08-01-16,25.944,19.944,71,0,20.6,45.1,1015.3,201.9,7
09-01-16,25.722,20.111,72.4,0,18.346,53.6,1013.7,215.3,7
10-01-16,25.278,19.556,72.1,0,18.346,59.9,1014.4,181,6
11-01-16,25.278,19.667,72.7,0,18.346,56,1014.7,220.4,7
12-01-16,24.944,19,71.8,0,18.346,50,1013.4,230.9,8
13-01-16,24.667,19.056,72.5,0,14.806,66.5,1012.8,206.5,7
14-01-16,25,18.444,69,0,16.576,50.1,1013.1,246,8
15-01-16,24.944,18.333,68.6,0,16.576,52.7,1012.6,203.8,8
16-01-16,25.167,19.167,71.4,0,13.036,61.5,1011.8,237.4,8
17-01-16,25.222,19.889,73.4,0,14.806,73.4,1011.5,211.9,8
18-01-16,25.556,20.056,72.8,0,14.806,72,1011,194.5,7
19-01-16,26.389,21.278,74.3,0,16.576,71.9,1010.9,186.9,7
20-01-16,27.111,21.778,73.8,0,14.806,75.7,1011.7,156.8,6
21-01-16,27.167,22.389,76.1,0,18.346,66.5,1012.4,85.9,4
22-01-16,26.556,21.389,74.7,0,20.6,63.9,1013.1,177.3,7
23-01-16,26.833,22.111,76.3,0,24.14,52.2,1013.8,229.8,8
24-01-16,26.667,22.167,77.3,0.178,22.37,45.3,1014.3,162,6
25-01-16,26.667,21.444,74.5,0,18.346,56.2,1013.5,162.3,6
26-01-16,26.778,21.167,72.7,0,16.576,66.2,1013,174.9,6
27-01-16,26.556,20.889,72.5,0,14.806,73.5,1012.8,224.9,8
28-01-16,26.611,20,69.4,0,14.806,71.7,1013.1,257.8,9
29-01-16,26.611,19.944,69.4,0,22.37,75,1013.7,262.8,9
30-01-16,26.444,19.222,67,0,20.6,69.4,1013.8,249.8,9
31-01-16,26.278,19.889,69.6,0,20.6,72.5,1013.5,250.1,9
01-02-16,26.111,19.111,67.8,0,18.346,56.6,1013.4,246.1,9
02-02-16,25.944,18.722,66.3,0,16.576,73.6,1014,261.5,9
03-02-16,25.833,18.667,67.2,0,20.6,76.5,1013.3,272.2,9
04-02-16,25.556,17.944,65.2,0,18.346,69.6,1013,268.5,9
05-02-16,26.333,18.556,65,0,18.346,62.4,1012.8,233.9,9
06-02-16,26.444,19.722,68.1,0,16.576,64.3,1011.8,215.8,7
07-02-16,27.167,20.833,70,0,16.576,71.9,1012.6,218.1,9
08-02-16,27.944,21.611,69.9,0,18.346,70.6,1012.3,222,8
09-02-16,27.778,21.056,69.4,0,14.806,68.1,1012.2,236,8
10-02-16,27.444,20.389,68.1,0,18.346,66.9,1012,254,9
11-02-16,27.111,19.667,65.8,0,14.806,84,1011.5,256,9
