Date,Temp_C,T_max_C,T_min_C,Humidity_pct,Wind_Speed_kmh,Solar_Rad_Wm2
28-03-2018,29.8234,36.0504,25.3911,66.8649,7.9686,273.5212
29-03-2018,30.2329,36.7904,25.529,62.0888,8.817,292.9246
30-03-2018,30.1394,36.6371,25.9144,63.4893,9.2975,303.5713
31-03-2018,30.5665,37.115,25.5642,62.9869,8.1526,292.9925
01-04-2018,30.1905,35.5372,26.3183,65.3312,8.409,269.2148
02-04-2018,29.6724,35.0385,25.6609,68.0976,6.6636,272.5292
03-04-2018,29.6975,35.2394,26.0367,68.4195,6.1516,276.6787
04-04-2018,29.4424,35.5548,24.5854,63.8077,7.5257,286.3651
05-04-2018,29.0992,35.3192,24.0611,64.2737,6.7759,291.4014
06-04-2018,28.994,35.1021,23.4394,62.6108,5.4439,284.5257
07-04-2018,29.4006,35.6579,24.809,65.858,5.9944,277.7152
08-04-2018,29.0544,33.5417,25.2922,69.0136,8.5174,246.4547
09-04-2018,28.6641,33.6585,25.379,73.4428,8.0012,237.1584
10-04-2018,28.6956,32.8211,25.4984,75.4984,7.9906,236.5422
11-04-2018,28.924,33.4256,25.2758,73.7686,7.1748,227.5444
12-04-2018,29.0593,33.2544,25.5572,73.4782,6.7064,237.5234
13-04-2018,28.2345,33.6042,25.0081,77.4176,6.7123,236.6334
14-04-2018,28.5271,33.3534,24.9342,75.5078,5.6306,231.6852
15-04-2018,28.9933,33.7214,25.4856,74.6292,6.1268,245.3887
16-04-2018,29.6437,34.4863,25.8481,73.1142,6.6005,256.4421
17-04-2018,29.8017,35.1504,25.2855,67.1532,6.6953,287.8505
18-04-2018,29.845,34.2581,25.0418,69.7487,7.2249,263.0589
19-04-2018,30.3373,35.7616,26.4366,68.2434,9.9029,263.3768
20-04-2018,30.7674,36.6927,26.4975,65.3483,9.0367,281.2845
21-04-2018,30.4747,36.0824,26.3412,66.1574,8.9286,286.5379
22-04-2018,31.0423,37.1237,25.9275,61.4554,8.9263,291.6936
23-04-2018,30.92,37.1057,26.124,62.6712,7.1841,290.1588
24-04-2018,31.2364,37.4979,26.2665,58.7358,6.5735,304.5005
25-04-2018,31.2654,36.7165,26.6232,63.3312,9.0994,289.4358
26-04-2018,31.2566,37.2145,27.088,63.7261,8.5163,288.2077
27-04-2018,30.8972,36.4869,26.6656,64.8484,8.7272,282.9246
28-04-2018,30.2987,34.7411,26.4651,68.4297,7.6914,262.5642
29-04-2018,30.9525,36.4335,26.7807,64.8504,8.5337,271.9903
30-04-2018,31.7495,38.2104,27.2589,62.3217,10.8716,299.7221
01-05-2018,32.2958,38.3794,27.9025,61.5244,10.127,292.6898
02-05-2018,31.9018,38.5039,27.3094,64.4279,7.1494,276.5696
03-05-2018,31.0717,36.5315,26.4878,67.8801,7.2106,267.3402
04-05-2018,30.0055,35.0331,26.2354,69.9332,7.1807,258.165
05-05-2018,30.0589,34.7786,26.1665,68.8245,7.1411,257.1124
06-05-2018,30.5464,34.9186,26.9573,66.604,9.8342,250.9884
07-05-2018,30.8798,35.8051,27.5583,66.0882,10.2113,238.0609
08-05-2018,30.7428,35.9261,26.852,66.4978,9.9611,252.0949
09-05-2018,29.3538,33.6176,26.7223,72.6436,9.6998,169.438
10-05-2018,30.0908,34.7577,26.6569,67.6009,9.575,247.392
11-05-2018,30.9328,36.174,26.676,64.8072,11.0406,278.726
12-05-2018,31.0679,36.5052,27.1666,65.1148,8.5446,280.1048
13-05-2018,30.6451,35.4611,26.9141,65.9846,8.9163,239.4267
14-05-2018,30.8335,36.1823,26.8715,65.4767,7.4013,261.3671
15-05-2018,30.3641,35.5144,26.645,66.0065,6.7058,254.3415
16-05-2018,29.8069,35.2624,26.1758,68.2803,7.9473,250.4086
17-05-2018,29.4461,33.5501,26.4767,70.9947,11.3164,193.0579
18-05-2018,30.7356,36.9319,26.7999,64.1532,10.662,270.286
19-05-2018,31.4995,37.5152,27.3176,61.7771,8.4625,264.5601
20-05-2018,32.0025,38.4048,27.2833,59.9007,6.5912,288.736
21-05-2018,31.76,37.6741,27.8262,58.5978,7.2899,268.3211
22-05-2018,30.7531,36.9443,26.8402,66.3139,4.5779,242.2668
23-05-2018,29.339,35.2922,25.9699,74.4145,2.5515,224.8847
24-05-2018,29.073,34.6802,25.3877,74.712,2.1746,224.9613
25-05-2018,28.441,32.8613,25.5319,75.3638,4.3744,176.5973
26-05-2018,29.0102,33.4169,25.5833,73.8069,7.0939,239.2111
27-05-2018,29.2448,33.0233,26.2544,73.3257,10.7509,216.1367
28-05-2018,30.3589,34.897,26.8176,66.2796,12.6819,231.4099
29-05-2018,31.1665,36.6211,27.13,57.4669,13.1833,257.6617
30-05-2018,31.6566,36.9165,27.382,57.1725,11.6096,258.7398
31-05-2018,31.7947,37.5903,27.8942,59.5877,9.7713,285.9674
01-06-2018,31.2647,36.6696,27.8816,64.6286,10.8799,276.0448
02-06-2018,30.8345,36.3621,27.7647,67.4558,6.6635,236.9122
03-06-2018,30.3287,35.3019,26.6657,66.727,8.4876,198.6359
04-06-2018,29.85,35.6701,26.4878,70.4995,8.1273,256.4739
05-06-2018,30.0857,34.7395,27.106,69.2216,7.4006,255.9529
06-06-2018,30.9546,36.9041,27.0301,64.9033,9.1157,266.6703
07-06-2018,29.8531,36.2615,26.7125,66.1305,10.3937,227.1592
08-06-2018,31.0611,35.8264,26.3206,57.4121,14.4574,246.0873
09-06-2018,30.9939,35.2248,27.6794,56.9948,16.9093,227.927
10-06-2018,31.5429,36.0099,27.594,54.4304,17.3252,234.9708
11-06-2018,31.2548,35.7756,27.9041,55.8253,15.412,201.3843
12-06-2018,30.7783,36.2542,27.4476,58.6113,12.4218,217.9309
13-06-2018,31.2842,36.7926,27.2319,55.5203,12.4238,233.0307
14-06-2018,30.3153,35.0537,26.7825,60.4265,12.8059,209.2545
15-06-2018,30.467,36.6427,26.7384,62.4186,10.021,241.0654
16-06-2018,30.1574,36.491,27.0187,65.0324,9.6004,244.8048
17-06-2018,31.2931,37.3553,26.9398,56.6652,10.5742,260.6954
18-06-2018,30.5965,36.3104,26.799,59.1179,10.8261,241.977
19-06-2018,30.6569,36.0368,26.4194,56.536,11.9996,264.1207
20-06-2018,30.7552,36.1042,26.9565,56.6016,11.5782,257.1822
21-06-2018,29.9804,35.4832,26.8696,61.9198,10.0042,193.1222
22-06-2018,30.7458,36.5979,26.7954,57.9975,10.1414,251.1841
23-06-2018,30.5669,35.8637,26.8671,57.8433,10.0367,233.1515
24-06-2018,30.7826,36.7944,27.1153,57.672,9.653,236.6422
25-06-2018,30.7091,36.3448,27.1754,56.167,12.126,230.7565
26-06-2018,31.3464,37.2924,26.9731,51.045,13.1362,235.3181
27-06-2018,30.5577,35.4969,26.8668,53.5013,12.4073,174.9375
28-06-2018,30.5944,36.2179,26.8045,53.5781,11.7366,221.2368
29-06-2018,30.0172,36.0167,26.457,61.1292,7.1226,220.5873
30-06-2018,29.198,35.9182,25.3605,66.1935,4.1041,208.0749
01-07-2018,28.4673,34.8057,24.8402,74.0218,5.9842,227.0321
02-07-2018,28.6051,34.883,24.7151,72.4294,6.962,261.9537
03-07-2018,29.3109,34.5619,24.8639,67.7127,8.2196,266.5959
04-07-2018,30.4564,35.6365,26.3473,60.0069,8.0172,258.8206
05-07-2018,30.8899,36.3657,26.2215,53.3658,8.053,272.8575
06-07-2018,30.936,36.3615,26.4855,53.1679,10.8766,262.7829
07-07-2018,30.4623,34.8247,27.3344,54.2259,13.3053,180.98
08-07-2018,30.8596,35.3758,27.2864,54.1786,14.377,206.228
09-07-2018,29.8527,34.7008,25.6084,60.3899,14.7523,199.1248
10-07-2018,29.7218,35.5856,25.3915,61.5718,14.1001,225.6474
11-07-2018,28.965,33.4714,25.4654,62.7127,13.7865,136.095
12-07-2018,30.6544,35.9972,25.5121,51.118,16.5069,242.0484
13-07-2018,30.2712,35.4782,27.0122,53.5148,16.2796,203.4255
14-07-2018,30.8713,35.6224,26.8604,51.9429,14.8727,191.8679
15-07-2018,29.4467,34.428,26.2985,62.3572,14.5712,145.4668
16-07-2018,28.745,32.5896,25.727,63.4639,15.3292,147.009
17-07-2018,30.256,34.9426,25.5668,55.3251,15.3984,232.6645
18-07-2018,30.2138,34.3731,26.4599,53.5756,16.731,180.8513
19-07-2018,29.7395,35.1451,26.822,56.324,16.064,159.763
20-07-2018,30.3406,35.3223,26.7828,53.0094,16.0573,210.6557
21-07-2018,30.7395,35.3029,26.7896,52.1543,14.794,195.0211
22-07-2018,31.5804,37.0542,26.9217,46.8042,15.5688,245.4507
23-07-2018,31.6406,37.2174,26.9906,48.5493,13.2414,253.6987
24-07-2018,31.3171,37.2714,27.5345,50.5259,12.7926,224.2314
25-07-2018,31.3828,37.4011,27.2652,52.7768,10.0094,229.0624
26-07-2018,31.3756,36.4728,27.3918,52.0356,11.8625,225.851
27-07-2018,30.8552,37.082,26.8563,55.9898,8.772,246.8862
28-07-2018,31.2893,37.0681,27.0366,53.5262,8.8973,245.731
29-07-2018,30.3673,36.8606,26.7938,62.0514,7.8937,242.0977
30-07-2018,30.1991,35.87,26.7027,62.8154,8.8697,233.5645
31-07-2018,30.4833,36.4569,27.1993,56.2733,11.2476,237.1125
01-08-2018,30.5132,36.9283,26.7823,55.1354,9.5341,257.9732
02-08-2018,30.3613,36.783,26.479,59.7461,8.1466,259.3032
03-08-2018,30.5583,35.6429,26.8443,56.195,9.7499,206.8696
04-08-2018,31.3609,36.2782,27.4016,49.8055,10.3737,228.2609
05-08-2018,31.4303,36.8756,27.3362,48.4842,11.65,246.361
06-08-2018,31.2244,37.0799,26.6288,47.3126,15.6279,251.7352
07-08-2018,30.5761,35.8743,26.2557,49.4908,15.342,219.4851
08-08-2018,30.1013,34.965,26.706,53.805,14.9188,188.5474
09-08-2018,30.4714,35.2834,26.517,54.0573,11.7028,196.3358
10-08-2018,30.5353,36.5656,26.6736,53.9187,12.1945,232.9319
11-08-2018,29.9804,33.3321,27.1092,52.9945,14.7693,162.9015
12-08-2018,29.9861,34.3868,26.975,54.1589,15.2454,148.7446
13-08-2018,30.8938,37.0046,26.9804,50.981,15.5995,209.3039
14-08-2018,28.6249,35.5638,24.8314,66.9798,14.024,174.0871
15-08-2018,26.7561,33.1183,24.3887,76.9525,15.2228,133.4079
16-08-2018,26.3128,32.314,23.7886,77.8663,14.7249,149.5285
17-08-2018,28.5795,32.215,24.8663,65.6861,13.5499,141.4088
18-08-2018,28.6866,32.3,25.854,61.4776,15.4307,166.9802
19-08-2018,29.3054,32.7444,25.7525,58.261,14.2251,183.0889
20-08-2018,29.4224,33.7511,26.0542,56.4447,14.2882,196.4614
21-08-2018,30.1281,35.5417,25.7223,54.6868,11.8852,281.0392
22-08-2018,30.7801,35.807,25.81,53.4531,10.0569,250.6998
23-08-2018,31.1426,36.5974,26.9093,52.0399,9.7117,247.9143
24-08-2018,30.1914,35.3103,25.416,58.3678,6.4675,204.5907
25-08-2018,29.7171,35.9063,25.2827,63.5864,6.9337,220.074
26-08-2018,30.5595,36.1092,26.3357,55.732,7.7805,228.1989
27-08-2018,29.9219,35.3327,26.2526,57.904,8.0458,229.1372
28-08-2018,29.6509,35.3304,26.177,59.157,8.5314,234.7646
29-08-2018,29.7339,34.3283,26.2043,57.3362,10.0004,218.1152
30-08-2018,30.4673,36.0411,26.3608,55.8101,8.2841,224.9638
31-08-2018,29.5292,35.569,26.416,63.1775,6.7396,240.0677
01-09-2018,29.5778,34.5054,26.0655,60.4932,8.4678,207.7846
02-09-2018,29.4238,34.5372,26.0675,65.095,6.1065,220.2078
03-09-2018,29.9581,35.4782,26.1826,63.3177,6.4553,238.2027
04-09-2018,30.1448,35.9951,26.1875,61.2658,7.2677,266.1927
05-09-2018,30.2384,36.8813,25.8734,55.8508,8.0625,274.2829
06-09-2018,30.4419,37.4,25.6238,51.1681,9.2872,290.0267
07-09-2018,30.8775,37.616,25.6331,47.7277,9.737,295.3183
08-09-2018,31.0404,37.5043,26.463,51.1155,4.7598,269.3733
09-09-2018,30.5801,35.3215,26.3878,57.6306,5.5367,241.8422
10-09-2018,29.9632,36.0904,26.0624,62.6159,5.2994,246.6901
11-09-2018,30.1853,35.7095,25.7664,61.8052,4.7162,270.229
12-09-2018,30.5123,36.2463,26.1357,62.1543,6.6976,276.288
13-09-2018,29.5253,35.702,25.5138,68.7906,7.817,240.405
14-09-2018,29.1518,34.7844,24.7372,70.6293,7.6946,246.129
15-09-2018,29.7122,36.3702,24.8168,63.6633,5.2116,275.1222
16-09-2018,29.4761,35.4313,24.4364,63.7019,6.7683,238.9549
17-09-2018,28.0905,33.1516,24.2248,69.781,8.3886,140.1655
18-09-2018,29.7304,33.9293,26.1918,57.6692,9.5381,210.7345
19-09-2018,29.2579,33.1243,26.2749,60.34,7.3848,165.008
20-09-2018,29.8576,35.4469,25.542,55.7909,9.25,269.7333
21-09-2018,29.6453,36.1275,24.8191,56.8126,8.3066,292.0784
22-09-2018,30.0785,36.3917,25.2552,58.5779,4.6068,274.9428
23-09-2018,29.8141,35.0733,25.7769,66.6261,4.42,251.0084
24-09-2018,28.6993,34.0806,25.4303,72.7437,2.7949,238.368
25-09-2018,29.185,34.5435,25.3165,69.3113,2.0421,251.723
26-09-2018,29.2825,34.6813,25.022,67.4285,2.8135,259.7282
27-09-2018,28.2094,34.0255,24.5879,74.4159,4.3463,230.7796
28-09-2018,27.4464,31.8711,24.7032,79.8113,2.7039,199.0438
29-09-2018,27.5408,32.0958,24.153,78.1384,2.6094,208.0405
30-09-2018,28.0924,31.8518,24.2342,76.4079,3.5781,228.9467
01-10-2018,27.6864,31.9932,24.7536,79.8295,4.3022,220.1051
02-10-2018,27.1465,30.2861,24.6534,82.5449,3.436,161.7433
03-10-2018,26.5425,31.3006,24.5687,86.5727,5.1134,164.5769
04-10-2018,25.2572,27.2127,24.1411,93.6391,5.4762,83.348
05-10-2018,26.1748,28.5439,24.0578,88.1286,6.6585,118.2897
06-10-2018,25.4102,28.7748,23.7674,90.8043,4.0824,104.2412
07-10-2018,26.916,31.2083,23.8009,82.8126,2.0862,227.7538
08-10-2018,26.6646,30.5425,24.1758,85.0613,2.6487,179.955
09-10-2018,27.6027,31.8859,24.3938,75.1714,3.7991,188.906
10-10-2018,28.4404,32.3422,24.4653,69.4538,8.1434,241.2855
11-10-2018,28.8421,33.7517,24.7798,70.4766,8.2759,254.3861
12-10-2018,28.607,33.0445,25.6844,76.5502,9.86,242.3316
13-10-2018,28.4598,32.6803,25.6638,74.5283,11.5221,256.3146
14-10-2018,27.9564,32.0667,25.1215,76.5742,8.2552,201.2933
15-10-2018,27.8336,31.5765,24.7369,76.8757,3.5711,213.9126
16-10-2018,26.9784,30.7657,23.9165,81.2845,5.1612,202.0709
17-10-2018,26.7547,31.6425,23.7832,82.553,4.3208,208.4435
18-10-2018,26.3657,29.1243,23.3621,84.0524,2.8867,143.5307
19-10-2018,26.6227,30.7298,23.5174,83.5891,2.1277,213.3923
20-10-2018,26.2982,30.5757,23.6746,83.3379,4.4361,186.2305
21-10-2018,25.9007,28.8641,23.6979,84.9524,6.7179,149.1806
22-10-2018,26.2557,29.7418,23.2961,84.0191,6.1576,177.0723
23-10-2018,26.7113,30.8237,22.9371,74.3375,6.2714,223.9358
24-10-2018,26.322,29.6805,22.8901,82.7499,5.6502,180.3471
25-10-2018,26.7996,30.5293,24.0601,74.6242,9.0627,194.7753
26-10-2018,27.4093,30.7518,24.864,71.6817,12.1834,199.3924
27-10-2018,27.1676,30.4777,23.726,67.338,12.8526,196.31
28-10-2018,27.0321,31.8063,23.1485,68.3513,10.7612,243.7895
29-10-2018,28.1648,33.2955,22.9754,61.1965,8.2477,268.1898
30-10-2018,27.8905,32.2575,24.0939,69.7628,7.5279,213.9855
31-10-2018,26.8126,30.2107,23.9094,79.2884,9.8781,149.8835
01-11-2018,24.4841,26.0603,23.7184,94.7346,8.8942,42.3966
02-11-2018,25.1554,27.7397,23.944,91.8774,8.2072,87.0807
03-11-2018,25.2575,27.7795,23.4465,89.0682,5.0662,114.9452
04-11-2018,26.4672,30.0039,23.1467,82.7954,8.8818,207.4245
05-11-2018,26.815,30.6246,23.7099,76.651,8.503,212.5646
06-11-2018,26.0793,27.9032,24.6219,84.1748,7.0841,75.9084
07-11-2018,26.6863,29.8622,23.4969,75.9617,9.9912,184.2023
08-11-2018,23.7374,24.526,23.0363,94.7881,6.763,34.0337
09-11-2018,25.5749,29.112,23.2951,81.4951,9.2336,145.5721
10-11-2018,26.2536,30.5643,22.9795,76.3453,9.5708,235.6303
11-11-2018,26.2236,31.0007,22.6465,71.2943,7.2013,245.6569
12-11-2018,26.4455,31.3386,22.795,72.2607,3.5042,237.1776
13-11-2018,26.7493,31.6367,22.5623,73.2807,0.9991,235.5749
14-11-2018,26.6678,32.3206,21.88,66.7799,2.7003,260.1948
15-11-2018,26.6582,31.489,21.6442,74.3515,13.4104,166.9726
16-11-2018,24.2326,25.7574,22.3004,90.4935,6.3246,45.6881
17-11-2018,26.1076,30.1214,22.1456,85.1752,3.4845,214.0406
18-11-2018,26.3207,30.2447,23.1946,82.8605,4.6777,200.5045
19-11-2018,25.5674,29.9608,23.4988,87.6245,8.2033,177.6819
20-11-2018,24.5261,26.6597,23.5011,87.8158,11.3573,64.5243
21-11-2018,25.9556,28.3652,23.9067,75.7275,7.8449,101.7834
22-11-2018,25.5341,29.5474,23.1284,86.4535,3.3003,158.8863
23-11-2018,24.2587,26.9028,23.057,93.9515,5.6679,74.8899
24-11-2018,25.4879,29.061,22.8893,85.938,7.9504,161.678
25-11-2018,25.3667,28.5945,22.4013,79.9168,8.9732,189.7033
26-11-2018,24.6208,28.9078,20.6449,74.3917,9.5773,204.1765
27-11-2018,24.7456,28.7789,20.27,69.1613,10.5999,214.6899
28-11-2018,25.3,28.7286,22.1085,78.27,11.7029,174.0897
29-11-2018,23.6704,24.6705,23.0372,94.3957,7.978,31.9542
30-11-2018,25.0907,28.5168,22.3165,84.8709,8.7696,162.2159
01-12-2018,24.9031,28.9035,21.5669,76.9116,10.0869,202.4749
02-12-2018,24.8638,28.7609,21.1377,78.8564,9.1961,185.2199
03-12-2018,25.4178,28.7579,22.1199,81.315,11.169,173.9207
04-12-2018,25.3165,28.3982,23.3417,88.9534,8.1398,132.349
05-12-2018,25.1585,28.148,23.6053,89.5064,7.2406,140.0606
06-12-2018,25.6529,28.9155,23.5122,83.9526,9.1597,168.2403
07-12-2018,26.0209,29.341,23.4721,80.2351,9.7028,196.1382
08-12-2018,25.9683,29.6901,22.9695,78.8424,10.6559,202.5913
09-12-2018,25.3378,29.1841,22.0313,77.1983,10.6441,189.5971
10-12-2018,24.7592,29.4426,21.0894,77.9558,7.7203,227.6126
11-12-2018,24.7291,29.343,20.7948,77.0198,7.5246,219.8229
12-12-2018,25.0082,30.0795,20.722,77.9316,6.6671,230.6311
13-12-2018,25.3668,29.7124,21.3413,77.604,7.491,212.2187
14-12-2018,25.5874,29.9661,21.9153,72.3913,11.7464,237.99
15-12-2018,25.6434,28.3397,23.3386,69.7052,15.6007,133.6995
16-12-2018,24.458,28.8069,19.0745,65.3721,8.6688,149.5211
17-12-2018,25.3517,30.9936,19.0509,72.423,6.159,238.296
18-12-2018,25.6726,30.3607,20.9418,77.4898,3.7428,194.649
19-12-2018,24.5948,28.1629,21.8711,74.7243,10.231,161.3836
20-12-2018,24.977,28.9899,21.5359,73.62,9.3924,174.79
21-12-2018,25.3982,27.9949,23.3994,80.9409,11.5675,107.7286
22-12-2018,23.8003,24.6799,23.1962,92.8396,10.3611,32.9982
23-12-2018,24.6734,27.7851,22.9807,88.0647,10.1517,131.5432
24-12-2018,25.0892,28.282,22.7921,82.7873,9.7805,154.4617
25-12-2018,24.8895,28.7276,21.7535,78.9765,9.5127,183.6692
26-12-2018,24.6124,29.4209,20.1729,80.1553,6.6182,211.9581
27-12-2018,24.6402,29.5666,19.9979,80.1048,4.2695,228.0917
28-12-2018,24.6246,28.325,21.7915,82.9571,4.8805,150.435
29-12-2018,24.7838,27.8291,22.1488,79.8683,10.6837,196.5976
30-12-2018,24.4481,28.0516,21.7655,76.2697,12.5143,210.9195
31-12-2018,23.5599,26.9498,20.3554,72.5213,12.6916,156.8499
01-01-2019,22.7115,26.7559,19.7103,69.2885,11.214,209.6601
02-01-2019,22.9915,27.0243,20.0205,69.926,10.0979,161.8464
03-01-2019,23.352,28.2197,19.6175,70.6558,10.4972,215.1075
04-01-2019,23.3243,27.6458,19.4269,70.3145,11.5713,185.6691
05-01-2019,23.5199,28.3947,19.3755,69.6644,11.1666,213.1544
06-01-2019,23.1956,27.8583,18.9342,69.9205,9.8255,186.9985
07-01-2019,24.1292,29.2712,19.4905,71.9813,8.2077,231.1806
08-01-2019,23.7856,29.8443,19.0244,69.2394,10.2437,247.2476
09-01-2019,23.4539,29.4066,18.7181,69.8543,9.1436,247.8009
10-01-2019,23.6882,29.0701,19.328,71.2112,9.5878,241.391
11-01-2019,23.9824,29.219,20.0074,69.0427,10.3348,223.2005
12-01-2019,23.7855,28.9478,19.5697,67.7045,10.6965,239.7957
13-01-2019,24.4885,28.8378,19.9417,70.9038,10.7892,176.8508
14-01-2019,24.3857,29.7874,20.0851,67.3933,11.4555,241.0726
15-01-2019,23.8057,28.9122,19.4006,67.1159,11.3533,239.0899
16-01-2019,24.1701,29.7725,20.0787,67.0728,11.2955,251.7111
17-01-2019,23.7483,28.9127,19.0116,68.213,10.4861,207.8383
18-01-2019,23.5455,29.326,18.6536,66.2822,10.6109,243.4238
19-01-2019,23.5978,29.067,18.9981,65.6929,10.4181,231.6478
20-01-2019,23.6448,29.5246,19.2485,63.3065,10.7042,244.3067
21-01-2019,23.4469,29.1704,18.6856,69.5521,8.0109,235.5103
22-01-2019,24.0463,29.7446,18.3739,71.4859,6.2572,238.1245
23-01-2019,24.5798,30.4649,19.7241,72.4439,8.004,231.5088
24-01-2019,25.1313,31.0175,19.8821,72.4454,8.1007,230.7093
25-01-2019,25.7215,30.0214,21.9869,77.3846,6.1871,196.6481
26-01-2019,25.9675,29.9862,22.5276,78.3901,6.4159,199.6301
27-01-2019,25.9389,30.0058,22.6712,74.3236,7.5409,201.2742
28-01-2019,25.7137,30.1045,22.7334,67.7052,9.4501,207.892
29-01-2019,25.487,29.0601,22.5784,69.1036,11.9993,179.1903
30-01-2019,25.397,29.7083,22.1743,70.4295,13.1994,211.3852
31-01-2019,25.2324,29.7513,21.8062,66.9783,11.8297,225.5236
01-02-2019,25.565,30.6584,21.7418,67.0962,10.4656,227.9419
02-02-2019,25.7155,30.8731,22.107,65.9967,10.5197,228.0075
03-02-2019,26.4812,32.0235,22.5193,65.1831,11.5724,245.9103
04-02-2019,25.7941,28.5905,23.1069,76.286,12.5606,131.813
05-02-2019,26.3112,30.2971,23.0684,72.4485,12.4457,193.3737
06-02-2019,26.4739,31.4953,22.5147,66.4823,9.3632,236.1727
07-02-2019,26.5928,31.9972,22.6444,68.8058,8.1585,243.4478
08-02-2019,27.1301,32.0714,22.3766,71.4741,5.8319,203.0151
09-02-2019,27.2053,31.6322,23.7137,75.0119,5.404,218.898
10-02-2019,27.1962,31.5289,24.112,71.7385,8.8951,168.3082
11-02-2019,27.1915,31.6296,24.3265,68.154,13.0198,224.5598
12-02-2019,26.9306,31.3771,24.0542,66.0406,14.7288,231.2453
13-02-2019,26.729,31.7176,23.1169,63.01,13.0265,255.6721
14-02-2019,26.975,31.7239,22.7395,69.4833,10.2458,208.7361
15-02-2019,27.2259,31.8778,23.3747,72.7147,7.7968,227.3105
16-02-2019,27.9261,33.2359,23.4665,69.4547,5.9207,225.2703
17-02-2019,28.7097,34.2812,24.8854,71.5931,4.9678,231.0293
18-02-2019,28.3136,33.772,24.5987,75.8744,7.2731,221.8445
19-02-2019,28.2196,32.6709,25.129,74.3483,8.4015,233.6987
20-02-2019,27.6666,32.574,24.1469,68.4282,10.2438,248.2449
21-02-2019,27.2677,33.1299,22.3829,63.6795,11.4447,260.8949
22-02-2019,26.2082,33.1159,20.3659,60.2913,9.503,273.9518
23-02-2019,26.3418,33.6856,20.0237,59.5317,7.6569,285.4682
24-02-2019,26.5077,33.6642,20.2268,62.5591,7.4931,283.8407
25-02-2019,26.9059,33.5307,20.3116,65.3177,5.7336,290.5544
26-02-2019,28.2792,34.5414,23.1003,66.8112,5.89,263.9837
27-02-2019,28.4935,33.4366,24.7965,70.9989,7.8294,241.8629
28-02-2019,29.0049,34.291,25.1567,68.959,6.6066,245.8892
01-03-2019,28.2208,33.0754,24.8404,73.7494,8.8285,230.4386
02-03-2019,27.8909,32.8214,23.8658,65.3413,9.0826,235.7478
03-03-2019,27.9438,33.9392,22.9635,64.2825,8.2016,252.8605
04-03-2019,27.8154,33.6545,23.0937,65.5006,6.1436,248.6932
05-03-2019,29.1369,35.9761,23.5736,61.3424,8.4429,278.2535
06-03-2019,29.5668,35.8434,24.3888,67.1078,10.4816,272.7514
07-03-2019,30.0371,36.5717,26.1122,65.0706,10.2753,277.4006
08-03-2019,30.0856,36.0439,25.7176,62.8264,9.8035,268.2173
09-03-2019,29.0653,34.0278,25.3583,69.3177,6.6325,219.9711
10-03-2019,28.7006,34.2639,23.845,67.2871,8.1947,250.1226
11-03-2019,28.2987,34.7808,23.3231,62.1711,6.6165,276.7137
12-03-2019,27.8047,34.6048,22.2421,60.5998,6.8265,280.1576
13-03-2019,27.8478,34.2545,22.0982,60.9864,8.6437,282.4653
14-03-2019,28.2365,35.5357,21.8832,54.1666,7.3669,291.2898
15-03-2019,27.9056,34.3756,21.7387,58.0141,9.124,294.8224
16-03-2019,27.5939,33.9748,22.1536,61.4182,8.6171,268.4794
17-03-2019,28.0609,34.1521,22.9773,62.4979,8.193,264.5789
18-03-2019,28.6021,34.9688,22.6297,63.4811,7.8607,268.0544
19-03-2019,28.6591,35.2936,23.872,65.2553,7.351,272.005
20-03-2019,28.4789,34.6834,23.7191,62.8486,8.1694,269.9526
21-03-2019,28.7212,35.1386,23.3897,63.3111,7.215,272.4717
22-03-2019,29.3441,35.9382,24.6217,64.5934,6.9364,281.5012
23-03-2019,29.5917,36.5156,24.7451,63.6275,6.4396,283.4755
24-03-2019,29.42,36.1233,24.3244,65.5706,6.1845,268.8454
25-03-2019,28.9665,36.3008,23.4818,60.0416,7.5271,298.6312
26-03-2019,28.6127,35.7453,23.168,58.8043,7.6548,299.0981
27-03-2019,28.3828,35.4591,22.054,60.2213,5.563,302.4485
28-03-2019,28.9964,36.3254,22.606,55.941,5.9225,300.5214
29-03-2019,29.6895,37.0288,22.7894,54.2205,7.6976,310.913
30-03-2019,29.9186,36.4845,24.1143,55.1121,8.3688,296.8412
31-03-2019,30.6193,37.5532,24.2414,52.5629,8.27,305.5291
01-04-2019,30.0844,36.8697,24.8323,61.9223,8.7806,304.8217
02-04-2019,29.8282,35.9907,25.2647,64.6708,8.1459,283.7193
03-04-2019,29.6239,35.5711,24.9451,62.9048,8.3132,280.8478
04-04-2019,29.8085,35.5708,25.4066,61.2219,7.67,285.2436
05-04-2019,29.9339,36.4693,24.8669,61.9959,5.6495,284.5125
06-04-2019,29.7993,36.8801,24.1664,59.0879,5.3034,299.8525
07-04-2019,30.6149,37.3748,24.1891,60.222,7.5249,295.3213
08-04-2019,30.6608,36.5088,26.1827,65.7763,9.0673,274.0156
09-04-2019,30.9722,36.7502,26.4669,62.0077,8.3435,292.5686
10-04-2019,30.7683,36.909,26.5494,64.0953,7.424,281.7981
11-04-2019,30.7025,37.1745,25.8837,63.9021,6.7986,287.2763
12-04-2019,30.4721,37.3954,25.2804,63.9692,6.5114,284.924
13-04-2019,30.5429,37.0194,25.468,61.7509,6.843,284.7608
14-04-2019,30.3288,36.9626,24.9432,61.306,8.0228,291.8335
