Date,block,SSM_m3m3
27-10-19,Pattukkottai,0.455617603
28-10-19,Pattukkottai,0.420501144
29-10-19,Pattukkottai,0.396509927
30-10-19,Pattukkottai,0.480688903
31-10-19,Pattukkottai,0.424416421
01-11-19,Pattukkottai,0.262806014
02-11-19,Pattukkottai,0.173446238
03-11-19,Pattukkottai,0.257818176
04-11-19,Pattukkottai,0.277058804
05-11-19,Pattukkottai,0.112259036
06-11-19,Pattukkottai,0.112259036
08-11-19,Pattukkottai,0.167900313
09-11-19,Pattukkottai,0.318692395
10-11-19,Pattukkottai,0.428931036
11-11-19,Pattukkottai,0.416396297
12-11-19,Pattukkottai,0.349519111
13-11-19,Pattukkottai,0.430057331
14-11-19,Pattukkottai,0.391535864
15-11-19,Pattukkottai,0.374247925
16-11-19,Pattukkottai,0.412481378
17-11-19,Pattukkottai,0.377588994
18-11-19,Pattukkottai,0.316054038
19-11-19,Pattukkottai,0.326914221
20-11-19,Pattukkottai,0.340982824
21-11-19,Pattukkottai,0.344601917
22-11-19,Pattukkottai,0.335725446
23-11-19,Pattukkottai,0.330980352
24-11-19,Pattukkottai,0.389622498
25-11-19,Pattukkottai,0.31535872
26-11-19,Pattukkottai,0.318149103
27-11-19,Pattukkottai,0.264655564
28-11-19,Pattukkottai,0.402039579
29-11-19,Pattukkottai,0.331669994
30-11-19,Pattukkottai,0.334645912
01-12-19,Pattukkottai,0.228999533
02-12-19,Pattukkottai,0.16667876
03-12-19,Pattukkottai,0.193740767
04-12-19,Pattukkottai,0.246080347
05-12-19,Pattukkottai,0.16620861
06-12-19,Pattukkottai,0.193657157
08-12-19,Pattukkottai,0.419337564
09-12-19,Pattukkottai,0.332395506
10-12-19,Pattukkottai,0.458425178
11-12-19,Pattukkottai,0.380513432
12-12-19,Pattukkottai,0.277438946
13-12-19,Pattukkottai,0.218092294
14-12-19,Pattukkottai,0.349933512
15-12-19,Pattukkottai,0.306558317
16-12-19,Pattukkottai,0.389695438
17-12-19,Pattukkottai,0.30485233
18-12-19,Pattukkottai,0.316373556
19-12-19,Pattukkottai,0.409261021
20-12-19,Pattukkottai,0.259322619
21-12-19,Pattukkottai,0.357175603
22-12-19,Pattukkottai,0.274357557
23-12-19,Pattukkottai,0.266044241
24-12-19,Pattukkottai,0.321971394
25-12-19,Pattukkottai,0.268872805
26-12-19,Pattukkottai,0.264185151
27-12-19,Pattukkottai,0.263298456
28-12-19,Pattukkottai,0.238268233
29-12-19,Pattukkottai,0.301664979
30-12-19,Pattukkottai,0.25585968
31-12-19,Pattukkottai,0.24621935
01-01-20,Pattukkottai,0.32026487
02-01-20,Pattukkottai,0.210104799
03-01-20,Pattukkottai,0.177135159
04-01-20,Pattukkottai,0.252903
05-01-20,Pattukkottai,0.257307386
06-01-20,Pattukkottai,0.175236929
07-01-20,Pattukkottai,0.256850191
08-01-20,Pattukkottai,0.268481437
09-01-20,Pattukkottai,0.240494293
10-01-20,Pattukkottai,0.401171368
11-01-20,Pattukkottai,0.346286449
12-01-20,Pattukkottai,0.402176315
13-01-20,Pattukkottai,0.206014141
14-01-20,Pattukkottai,0.173424222
15-01-20,Pattukkottai,0.249583802
16-01-20,Pattukkottai,0.217798735
17-01-20,Pattukkottai,0.398817514
18-01-20,Pattukkottai,0.218046135
19-01-20,Pattukkottai,0.195876903
20-01-20,Pattukkottai,0.301173129
21-01-20,Pattukkottai,0.222072808
22-01-20,Pattukkottai,0.169825727
23-01-20,Pattukkottai,0.256196107
24-01-20,Pattukkottai,0.231421814
25-01-20,Pattukkottai,0.311092966
26-01-20,Pattukkottai,0.232885232
27-01-20,Pattukkottai,0.190055706
28-01-20,Pattukkottai,0.272644815
29-01-20,Pattukkottai,0.203394292
30-01-20,Pattukkottai,0.171270937
31-01-20,Pattukkottai,0.237695774
01-02-20,Pattukkottai,0.23474387
02-02-20,Pattukkottai,0.267162693
03-02-20,Pattukkottai,0.258874281
04-02-20,Pattukkottai,0.190693459
05-02-20,Pattukkottai,0.218794012
06-02-20,Pattukkottai,0.174528313
07-02-20,Pattukkottai,0.219203261
08-02-20,Pattukkottai,0.385048069
09-02-20,Pattukkottai,0.210854739
10-02-20,Pattukkottai,0.42876604
11-02-20,Pattukkottai,0.43530618
12-02-20,Pattukkottai,0.366986536
13-02-20,Pattukkottai,0.238688301
14-02-20,Pattukkottai,0.173424222
15-02-20,Pattukkottai,0.18269839
16-02-20,Pattukkottai,0.231091552
17-02-20,Pattukkottai,0.230031636
18-02-20,Pattukkottai,0.269868102
19-02-20,Pattukkottai,0.213644301
20-02-20,Pattukkottai,0.148222669
21-02-20,Pattukkottai,0.256326413
22-02-20,Pattukkottai,0.169825727
23-02-20,Pattukkottai,0.179461008
24-02-20,Pattukkottai,0.230570079
25-02-20,Pattukkottai,0.219303118
26-02-20,Pattukkottai,0.283705043
27-02-20,Pattukkottai,0.205904322
28-02-20,Pattukkottai,0.152136489
29-02-20,Pattukkottai,0.26265466
01-03-20,Pattukkottai,0.211461002
02-03-20,Pattukkottai,0.220795693
03-03-20,Pattukkottai,0.249936559
04-03-20,Pattukkottai,0.291910257
05-03-20,Pattukkottai,0.112647127
06-03-20,Pattukkottai,0.21749441
07-03-20,Pattukkottai,0.251269432
08-03-20,Pattukkottai,0.224789849
09-03-20,Pattukkottai,0.362715563
10-03-20,Pattukkottai,0.345435687
11-03-20,Pattukkottai,0.407574727
12-03-20,Pattukkottai,0.455826873
13-03-20,Pattukkottai,0.234432268
14-03-20,Pattukkottai,0.222644236
15-03-20,Pattukkottai,0.22959011
16-03-20,Pattukkottai,0.12832415
17-03-20,Pattukkottai,0.191366792
18-03-20,Pattukkottai,0.282339031
19-03-20,Pattukkottai,0.2459066
20-03-20,Pattukkottai,0.223157457
21-03-20,Pattukkottai,0.26562841
22-03-20,Pattukkottai,0.246629166
23-03-20,Pattukkottai,0.22925907
24-03-20,Pattukkottai,0.23250016
25-03-20,Pattukkottai,0.189452226
26-03-20,Pattukkottai,0.304526113
27-03-20,Pattukkottai,0.243394711
28-03-20,Pattukkottai,0.221660701
29-03-20,Pattukkottai,0.26265466
30-03-20,Pattukkottai,0.225381645
31-03-20,Pattukkottai,0.241938157
01-04-20,Pattukkottai,0.344367945
02-04-20,Pattukkottai,0.168874525
03-04-20,Pattukkottai,0.22580346
04-04-20,Pattukkottai,0.236633926
05-04-20,Pattukkottai,0.179658875
06-04-20,Pattukkottai,0.220105283
07-04-20,Pattukkottai,0.352002585
08-04-20,Pattukkottai,0.224145395
09-04-20,Pattukkottai,0.344024423
10-04-20,Pattukkottai,0.337674629
11-04-20,Pattukkottai,0.311901482
12-04-20,Pattukkottai,0.354124999
13-04-20,Pattukkottai,0.289375428
14-04-20,Pattukkottai,0.222009633
15-04-20,Pattukkottai,0.210819488
16-04-20,Pattukkottai,0.28921276
17-04-20,Pattukkottai,0.393049323
18-04-20,Pattukkottai,0.180202015
19-04-20,Pattukkottai,0.267526415
20-04-20,Pattukkottai,0.238814657
21-04-20,Pattukkottai,0.223626458
22-04-20,Pattukkottai,0.208023453
23-04-20,Pattukkottai,0.209074907
24-04-20,Pattukkottai,0.263197499
25-04-20,Pattukkottai,0.239875775
26-04-20,Pattukkottai,0.167828939
27-04-20,Pattukkottai,0.2749563
28-04-20,Pattukkottai,0.216231388
29-04-20,Pattukkottai,0.199232201
30-04-20,Pattukkottai,0.286440882
01-05-20,Pattukkottai,0.211238176
02-05-20,Pattukkottai,0.257447516
03-05-20,Pattukkottai,0.200382248
04-05-20,Pattukkottai,0.228484367
05-05-20,Pattukkottai,0.367761771
06-05-20,Pattukkottai,0.160761981
07-05-20,Pattukkottai,0.253478624
08-05-20,Pattukkottai,0.307558995
09-05-20,Pattukkottai,0.194568496
10-05-20,Pattukkottai,0.375434774
11-05-20,Pattukkottai,0.433430101
12-05-20,Pattukkottai,0.239431972
13-05-20,Pattukkottai,0.268547714
14-05-20,Pattukkottai,0.265185513
15-05-20,Pattukkottai,0.21758806
16-05-20,Pattukkottai,0.201563828
17-05-20,Pattukkottai,0.189251028
18-05-20,Pattukkottai,0.221357024
19-05-20,Pattukkottai,0.120812131
20-05-20,Pattukkottai,0.180608439
21-05-20,Pattukkottai,0.204786539
22-05-20,Pattukkottai,0.197548178
23-05-20,Pattukkottai,0.186647083
24-05-20,Pattukkottai,0.175583459
25-05-20,Pattukkottai,0.17815457
26-05-20,Pattukkottai,0.169103898
27-05-20,Pattukkottai,0.226408246
28-05-20,Pattukkottai,0.163636188
29-05-20,Pattukkottai,0.232485893
30-05-20,Pattukkottai,0.214762988
31-05-20,Pattukkottai,0.158822134
01-06-20,Pattukkottai,0.193141845
02-06-20,Pattukkottai,0.193141845
03-06-20,Pattukkottai,0.217827071
04-06-20,Pattukkottai,0.255516982
05-06-20,Pattukkottai,0.224025039
06-06-20,Pattukkottai,0.292288734
07-06-20,Pattukkottai,0.155055885
08-06-20,Pattukkottai,0.344931381
09-06-20,Pattukkottai,0.330638982
10-06-20,Pattukkottai,0.388736608
11-06-20,Pattukkottai,0.383100464
12-06-20,Pattukkottai,0.440588427
13-06-20,Pattukkottai,0.162661255
14-06-20,Pattukkottai,0.216972216
15-06-20,Pattukkottai,0.19561687
16-06-20,Pattukkottai,0.161862326
17-06-20,Pattukkottai,0.156524114
18-06-20,Pattukkottai,0.199006571
19-06-20,Pattukkottai,0.252676726
20-06-20,Pattukkottai,0.247874383
21-06-20,Pattukkottai,0.152756736
22-06-20,Pattukkottai,0.238231891
23-06-20,Pattukkottai,0.220984446
24-06-20,Pattukkottai,0.224531442
25-06-20,Pattukkottai,0.190460601
26-06-20,Pattukkottai,0.303048792
27-06-20,Pattukkottai,0.226408246
28-06-20,Pattukkottai,0.262564434
29-06-20,Pattukkottai,0.219405006
30-06-20,Pattukkottai,0.309347422
01-07-20,Pattukkottai,0.249831056
02-07-20,Pattukkottai,0.154642754
03-07-20,Pattukkottai,0.304708541
04-07-20,Pattukkottai,0.236488559
05-07-20,Pattukkottai,0.233405774
06-07-20,Pattukkottai,0.265918155
07-07-20,Pattukkottai,0.242139537
08-07-20,Pattukkottai,0.215226977
09-07-20,Pattukkottai,0.231859268
10-07-20,Pattukkottai,0.232073578
11-07-20,Pattukkottai,0.476117671
12-07-20,Pattukkottai,0.338930278
13-07-20,Pattukkottai,0.223790952
14-07-20,Pattukkottai,0.1902179
15-07-20,Pattukkottai,0.339119114
16-07-20,Pattukkottai,0.323223533
17-07-20,Pattukkottai,0.334794272
18-07-20,Pattukkottai,0.362020392
19-07-20,Pattukkottai,0.26506218
20-07-20,Pattukkottai,0.385134713
21-07-20,Pattukkottai,0.267162004
22-07-20,Pattukkottai,0.32936211
23-07-20,Pattukkottai,0.242632534
24-07-20,Pattukkottai,0.293416578
25-07-20,Pattukkottai,0.339476704
26-07-20,Pattukkottai,0.288015779
27-07-20,Pattukkottai,0.294672911
28-07-20,Pattukkottai,0.408100025
29-07-20,Pattukkottai,0.378811443
30-07-20,Pattukkottai,0.223520008
31-07-20,Pattukkottai,0.341797078
01-08-20,Pattukkottai,0.214741187
02-08-20,Pattukkottai,0.240723604
03-08-20,Pattukkottai,0.148667715
04-08-20,Pattukkottai,0.224479667
05-08-20,Pattukkottai,0.341476248
06-08-20,Pattukkottai,0.160175849
07-08-20,Pattukkottai,0.271457886
08-08-20,Pattukkottai,0.247731698
09-08-20,Pattukkottai,0.422898077
10-08-20,Pattukkottai,0.462879524
11-08-20,Pattukkottai,0.452103735
12-08-20,Pattukkottai,0.419438314
13-08-20,Pattukkottai,0.247532535
14-08-20,Pattukkottai,0.410763579
15-08-20,Pattukkottai,0.304913393
16-08-20,Pattukkottai,0.186026498
17-08-20,Pattukkottai,0.300884647
18-08-20,Pattukkottai,0.234451608
19-08-20,Pattukkottai,0.309095774
20-08-20,Pattukkottai,0.253889086
21-08-20,Pattukkottai,0.215263683
22-08-20,Pattukkottai,0.265150564
23-08-20,Pattukkottai,0.381984908
24-08-20,Pattukkottai,0.200398973
25-08-20,Pattukkottai,0.23764307
26-08-20,Pattukkottai,0.231022393
27-08-20,Pattukkottai,0.256445577
28-08-20,Pattukkottai,0.202388405
29-08-20,Pattukkottai,0.216447118
30-08-20,Pattukkottai,0.291320303
31-08-20,Pattukkottai,0.424416421
01-09-20,Pattukkottai,0.371868363
02-09-20,Pattukkottai,0.270628894
03-09-20,Pattukkottai,0.180913684
04-09-20,Pattukkottai,0.223092283
05-09-20,Pattukkottai,0.187674516
06-09-20,Pattukkottai,0.202067411
07-09-20,Pattukkottai,0.306221292
08-09-20,Pattukkottai,0.295899698
09-09-20,Pattukkottai,0.270465148
10-09-20,Pattukkottai,0.409219808
11-09-20,Pattukkottai,0.346873604
12-09-20,Pattukkottai,0.30727386
13-09-20,Pattukkottai,0.189949788
14-09-20,Pattukkottai,0.27438693
15-09-20,Pattukkottai,0.304913393
16-09-20,Pattukkottai,0.407180443
17-09-20,Pattukkottai,0.256272041
18-09-20,Pattukkottai,0.313819364
19-09-20,Pattukkottai,0.284616882
20-09-20,Pattukkottai,0.344649584
21-09-20,Pattukkottai,0.2568853
22-09-20,Pattukkottai,0.28097232
23-09-20,Pattukkottai,0.310702882
24-09-20,Pattukkottai,0.38353473
25-09-20,Pattukkottai,0.283223034
26-09-20,Pattukkottai,0.407892037
27-09-20,Pattukkottai,0.369605454
28-09-20,Pattukkottai,0.314822272
29-09-20,Pattukkottai,0.301738913
30-09-20,Pattukkottai,0.410017398
01-10-20,Pattukkottai,0.226750883
02-10-20,Pattukkottai,0.273122807
03-10-20,Pattukkottai,0.264463033
04-10-20,Pattukkottai,0.218269613
05-10-20,Pattukkottai,0.252484613
06-10-20,Pattukkottai,0.194556332
07-10-20,Pattukkottai,0.289317356
08-10-20,Pattukkottai,0.297077997
09-10-20,Pattukkottai,0.250341013
10-10-20,Pattukkottai,0.337686729
11-10-20,Pattukkottai,0.459451707
12-10-20,Pattukkottai,0.292701621
13-10-20,Pattukkottai,0.389145361
14-10-20,Pattukkottai,0.423975226
15-10-20,Pattukkottai,0.305739982
16-10-20,Pattukkottai,0.383183747
17-10-20,Pattukkottai,0.456300228
18-10-20,Pattukkottai,0.316054038
19-10-20,Pattukkottai,0.425912265
20-10-20,Pattukkottai,0.464546867
21-10-20,Pattukkottai,0.456390748
22-10-20,Pattukkottai,0.422491805
23-10-20,Pattukkottai,0.313367057
24-10-20,Pattukkottai,0.430288977
25-10-20,Pattukkottai,0.465045988
26-10-20,Pattukkottai,0.318149103
27-10-20,Pattukkottai,0.462300272
28-10-20,Pattukkottai,0.420501144
29-10-20,Pattukkottai,0.396509927
30-10-20,Pattukkottai,0.468612805
31-10-20,Pattukkottai,0.424416421
01-11-20,Pattukkottai,0.262806014
02-11-20,Pattukkottai,0.210091333
03-11-20,Pattukkottai,0.257818176
04-11-20,Pattukkottai,0.277058804
05-11-20,Pattukkottai,0.112259036
06-11-20,Pattukkottai,0.203970136
07-11-20,Pattukkottai,0.397741438
08-11-20,Pattukkottai,0.216765089
09-11-20,Pattukkottai,0.318692395
10-11-20,Pattukkottai,0.348965212
11-11-20,Pattukkottai,0.416396297
12-11-20,Pattukkottai,0.349519111
13-11-20,Pattukkottai,0.430057331
14-11-20,Pattukkottai,0.391535864
15-11-20,Pattukkottai,0.444956201
16-11-20,Pattukkottai,0.412481378
17-11-20,Pattukkottai,0.377588994
18-11-20,Pattukkottai,0.462034739
19-11-20,Pattukkottai,0.326914221
20-11-20,Pattukkottai,0.348009335
21-11-20,Pattukkottai,0.344601917
22-11-20,Pattukkottai,0.335725446
23-11-20,Pattukkottai,0.381254576
24-11-20,Pattukkottai,0.389622498
25-11-20,Pattukkottai,0.31535872
26-11-20,Pattukkottai,0.351409145
27-11-20,Pattukkottai,0.264655564
28-11-20,Pattukkottai,0.332842215
29-11-20,Pattukkottai,0.331669994
30-11-20,Pattukkottai,0.334645912
01-12-20,Pattukkottai,0.444259193
02-12-20,Pattukkottai,0.16667876
03-12-20,Pattukkottai,0.241344054
04-12-20,Pattukkottai,0.246080347
05-12-20,Pattukkottai,0.184055891
06-12-20,Pattukkottai,0.193657157
07-12-20,Pattukkottai,0.336933826
08-12-20,Pattukkottai,0.419337564
09-12-20,Pattukkottai,0.249157187
10-12-20,Pattukkottai,0.458425178
11-12-20,Pattukkottai,0.298365215
12-12-20,Pattukkottai,0.347859065
13-12-20,Pattukkottai,0.218092294
14-12-20,Pattukkottai,0.285852365
15-12-20,Pattukkottai,0.306558317
16-12-20,Pattukkottai,0.389695438
17-12-20,Pattukkottai,0.302879282
18-12-20,Pattukkottai,0.316373556
19-12-20,Pattukkottai,0.409261021
20-12-20,Pattukkottai,0.285933256
21-12-20,Pattukkottai,0.357175603
22-12-20,Pattukkottai,0.321936209
23-12-20,Pattukkottai,0.266044241
24-12-20,Pattukkottai,0.321971394
25-12-20,Pattukkottai,0.253541699
26-12-20,Pattukkottai,0.264185151
27-12-20,Pattukkottai,0.263298456
28-12-20,Pattukkottai,0.286282512
29-12-20,Pattukkottai,0.301664979
30-12-20,Pattukkottai,0.242906359
31-12-20,Pattukkottai,0.24621935
01-01-21,Pattukkottai,0.32026487
02-01-21,Pattukkottai,0.210104799
03-01-21,Pattukkottai,0.241290695
04-01-21,Pattukkottai,0.252903
05-01-21,Pattukkottai,0.247022139
06-01-21,Pattukkottai,0.175236929
07-01-21,Pattukkottai,0.268481437
08-01-21,Pattukkottai,0.268481437
09-01-21,Pattukkottai,0.235072963
10-01-21,Pattukkottai,0.401171368
11-01-21,Pattukkottai,0.482523644
12-01-21,Pattukkottai,0.402176315
13-01-21,Pattukkottai,0.236083029
14-01-21,Pattukkottai,0.173424222
15-01-21,Pattukkottai,0.461242767
16-01-21,Pattukkottai,0.217798735
17-01-21,Pattukkottai,0.398817514
18-01-21,Pattukkottai,0.237669862
19-01-21,Pattukkottai,0.195876903
20-01-21,Pattukkottai,0.301173129
21-01-21,Pattukkottai,0.21558583
22-01-21,Pattukkottai,0.169825727
23-01-21,Pattukkottai,0.277835696
24-01-21,Pattukkottai,0.231421814
25-01-21,Pattukkottai,0.311092966
26-01-21,Pattukkottai,0.235641843
27-01-21,Pattukkottai,0.190055706
28-01-21,Pattukkottai,0.272644815
29-01-21,Pattukkottai,0.230644681
30-01-21,Pattukkottai,0.171270937
31-01-21,Pattukkottai,0.253080957
01-02-21,Pattukkottai,0.41233454
02-02-21,Pattukkottai,0.267162693
03-02-21,Pattukkottai,0.258874281
04-02-21,Pattukkottai,0.288589109
05-02-21,Pattukkottai,0.218794012
06-02-21,Pattukkottai,0.200207889
07-02-21,Pattukkottai,0.219203261
08-02-21,Pattukkottai,0.210854739
09-02-21,Pattukkottai,0.210854739
10-02-21,Pattukkottai,0.42876604
11-02-21,Pattukkottai,0.43530618
12-02-21,Pattukkottai,0.366986536
13-02-21,Pattukkottai,0.238688301
14-02-21,Pattukkottai,0.272182288
15-02-21,Pattukkottai,0.18269839
16-02-21,Pattukkottai,0.203360813
17-02-21,Pattukkottai,0.230031636
18-02-21,Pattukkottai,0.269868102
19-02-21,Pattukkottai,0.243548041
20-02-21,Pattukkottai,0.148222669
21-02-21,Pattukkottai,0.256326413
22-02-21,Pattukkottai,0.271026682
23-02-21,Pattukkottai,0.179461008
24-02-21,Pattukkottai,0.214777339
25-02-21,Pattukkottai,0.219303118
26-02-21,Pattukkottai,0.283705043
27-02-21,Pattukkottai,0.204290214
28-02-21,Pattukkottai,0.152136489
01-03-21,Pattukkottai,0.211461002
02-03-21,Pattukkottai,0.367619088
03-03-21,Pattukkottai,0.291910257
04-03-21,Pattukkottai,0.291910257
05-03-21,Pattukkottai,0.112647127
06-03-21,Pattukkottai,0.21749441
07-03-21,Pattukkottai,0.251269432
08-03-21,Pattukkottai,0.224789849
09-03-21,Pattukkottai,0.379358966
10-03-21,Pattukkottai,0.420794002
11-03-21,Pattukkottai,0.407574727
12-03-21,Pattukkottai,0.405786301
13-03-21,Pattukkottai,0.234432268
14-03-21,Pattukkottai,0.269607945
15-03-21,Pattukkottai,0.22959011
16-03-21,Pattukkottai,0.12832415
17-03-21,Pattukkottai,0.237901602
18-03-21,Pattukkottai,0.282339031
19-03-21,Pattukkottai,0.267526415
20-03-21,Pattukkottai,0.223157457
21-03-21,Pattukkottai,0.26562841
22-03-21,Pattukkottai,0.290218913
23-03-21,Pattukkottai,0.22925907
24-03-21,Pattukkottai,0.23250016
25-03-21,Pattukkottai,0.269255717
26-03-21,Pattukkottai,0.304526113
27-03-21,Pattukkottai,0.2749563
28-03-21,Pattukkottai,0.221660701
29-03-21,Pattukkottai,0.26265466
30-03-21,Pattukkottai,0.282415377
31-03-21,Pattukkottai,0.241938157
01-04-21,Pattukkottai,0.344367945
02-04-21,Pattukkottai,0.168874525
03-04-21,Pattukkottai,0.22580346
04-04-21,Pattukkottai,0.237477861
05-04-21,Pattukkottai,0.263527024
06-04-21,Pattukkottai,0.220105283
07-04-21,Pattukkottai,0.272481329
08-04-21,Pattukkottai,0.224145395
09-04-21,Pattukkottai,0.344024423
10-04-21,Pattukkottai,0.337674629
11-04-21,Pattukkottai,0.482523644
12-04-21,Pattukkottai,0.354124999
13-04-21,Pattukkottai,0.289375428
14-04-21,Pattukkottai,0.222009633
15-04-21,Pattukkottai,0.303614559
16-04-21,Pattukkottai,0.28921276
17-04-21,Pattukkottai,0.393049323
18-04-21,Pattukkottai,0.284701808
19-04-21,Pattukkottai,0.267526415
20-04-21,Pattukkottai,0.3229282
21-04-21,Pattukkottai,0.223626458
22-04-21,Pattukkottai,0.208023453
23-04-21,Pattukkottai,0.267119382
24-04-21,Pattukkottai,0.263197499
25-04-21,Pattukkottai,0.239875775
26-04-21,Pattukkottai,0.250767704
27-04-21,Pattukkottai,0.2749563
28-04-21,Pattukkottai,0.249987239
29-04-21,Pattukkottai,0.199232201
30-04-21,Pattukkottai,0.286440882
01-05-21,Pattukkottai,0.244316718
02-05-21,Pattukkottai,0.257447516
03-05-21,Pattukkottai,0.200382248
04-05-21,Pattukkottai,0.228484367
05-05-21,Pattukkottai,0.367761771
06-05-21,Pattukkottai,0.212372549
07-05-21,Pattukkottai,0.253478624
08-05-21,Pattukkottai,0.257607225
09-05-21,Pattukkottai,0.194568496
10-05-21,Pattukkottai,0.433430101
11-05-21,Pattukkottai,0.433430101
12-05-21,Pattukkottai,0.239431972
13-05-21,Pattukkottai,0.268547714
14-05-21,Pattukkottai,0.216972216
15-05-21,Pattukkottai,0.21758806
16-05-21,Pattukkottai,0.201563828
17-05-21,Pattukkottai,0.243510277
18-05-21,Pattukkottai,0.221357024
19-05-21,Pattukkottai,0.120812131
20-05-21,Pattukkottai,0.197710844
21-05-21,Pattukkottai,0.204786539
22-05-21,Pattukkottai,0.238231891
23-05-21,Pattukkottai,0.186647083
24-05-21,Pattukkottai,0.175583459
25-05-21,Pattukkottai,0.208689957
26-05-21,Pattukkottai,0.169103898
27-05-21,Pattukkottai,0.226408246
28-05-21,Pattukkottai,0.193250165
29-05-21,Pattukkottai,0.232485893
30-05-21,Pattukkottai,0.309347422
31-05-21,Pattukkottai,0.158822134
01-06-21,Pattukkottai,0.193141845
02-06-21,Pattukkottai,0.338859473
03-06-21,Pattukkottai,0.268305825
04-06-21,Pattukkottai,0.255516982
05-06-21,Pattukkottai,0.292288734
06-06-21,Pattukkottai,0.292288734
07-06-21,Pattukkottai,0.155055885
08-06-21,Pattukkottai,0.344931381
09-06-21,Pattukkottai,0.37594307
10-06-21,Pattukkottai,0.388736608
11-06-21,Pattukkottai,0.422493838
12-06-21,Pattukkottai,0.379208158
13-06-21,Pattukkottai,0.240122591
14-06-21,Pattukkottai,0.216972216
15-06-21,Pattukkottai,0.190403674
16-06-21,Pattukkottai,0.161862326
17-06-21,Pattukkottai,0.156524114
18-06-21,Pattukkottai,0.211926288
19-06-21,Pattukkottai,0.252676726
20-06-21,Pattukkottai,0.247874383
21-06-21,Pattukkottai,0.193898691
22-06-21,Pattukkottai,0.238231891
23-06-21,Pattukkottai,0.257738245
24-06-21,Pattukkottai,0.224531442
25-06-21,Pattukkottai,0.190460601
26-06-21,Pattukkottai,0.254352501
27-06-21,Pattukkottai,0.226408246
28-06-21,Pattukkottai,0.262564434
29-06-21,Pattukkottai,0.236007643
30-06-21,Pattukkottai,0.309347422
01-07-21,Pattukkottai,0.297482489
02-07-21,Pattukkottai,0.154642754
03-07-21,Pattukkottai,0.304708541
04-07-21,Pattukkottai,0.295330602
05-07-21,Pattukkottai,0.233405774
06-07-21,Pattukkottai,0.188483912
07-07-21,Pattukkottai,0.269563767
08-07-21,Pattukkottai,0.215226977
09-07-21,Pattukkottai,0.231859268
10-07-21,Pattukkottai,0.232073578
11-07-21,Pattukkottai,0.476117671
12-07-21,Pattukkottai,0.338930278
13-07-21,Pattukkottai,0.223790952
14-07-21,Pattukkottai,0.1902179
15-07-21,Pattukkottai,0.324811678
16-07-21,Pattukkottai,0.323223533
17-07-21,Pattukkottai,0.300884647
18-07-21,Pattukkottai,0.362020392
19-07-21,Pattukkottai,0.26506218
20-07-21,Pattukkottai,0.308922414
21-07-21,Pattukkottai,0.267162004
22-07-21,Pattukkottai,0.32936211
23-07-21,Pattukkottai,0.287705609
24-07-21,Pattukkottai,0.293416578
25-07-21,Pattukkottai,0.23764307
26-07-21,Pattukkottai,0.288015779
27-07-21,Pattukkottai,0.294672911
28-07-21,Pattukkottai,0.356088122
29-07-21,Pattukkottai,0.378811443
30-07-21,Pattukkottai,0.223520008
31-07-21,Pattukkottai,0.268298811
01-08-21,Pattukkottai,0.214741187
02-08-21,Pattukkottai,0.230975436
03-08-21,Pattukkottai,0.148667715
04-08-21,Pattukkottai,0.224479667
05-08-21,Pattukkottai,0.341476248
06-08-21,Pattukkottai,0.160175849
07-08-21,Pattukkottai,0.271457886
08-08-21,Pattukkottai,0.280128533
09-08-21,Pattukkottai,0.422898077
10-08-21,Pattukkottai,0.403443744
11-08-21,Pattukkottai,0.452103735
12-08-21,Pattukkottai,0.208482841
13-08-21,Pattukkottai,0.284228656
14-08-21,Pattukkottai,0.410763579
15-08-21,Pattukkottai,0.304913393
16-08-21,Pattukkottai,0.268925499
17-08-21,Pattukkottai,0.300884647
18-08-21,Pattukkottai,0.313819364
19-08-21,Pattukkottai,0.309095774
20-08-21,Pattukkottai,0.253889086
21-08-21,Pattukkottai,0.282362209
22-08-21,Pattukkottai,0.265150564
23-08-21,Pattukkottai,0.381984908
24-08-21,Pattukkottai,0.327642657
25-08-21,Pattukkottai,0.23764307
26-08-21,Pattukkottai,0.407892037
27-08-21,Pattukkottai,0.256445577
28-08-21,Pattukkottai,0.202388405
29-08-21,Pattukkottai,0.293448477
30-08-21,Pattukkottai,0.291320303
31-08-21,Pattukkottai,0.424416421
01-09-21,Pattukkottai,0.371868363
02-09-21,Pattukkottai,0.270628894
03-09-21,Pattukkottai,0.265637681
04-09-21,Pattukkottai,0.223092283
05-09-21,Pattukkottai,0.277690899
06-09-21,Pattukkottai,0.202067411
07-09-21,Pattukkottai,0.295899698
08-09-21,Pattukkottai,0.295899698
09-09-21,Pattukkottai,0.302505733
10-09-21,Pattukkottai,0.409219808
11-09-21,Pattukkottai,0.474859331
12-09-21,Pattukkottai,0.30727386
13-09-21,Pattukkottai,0.189949788
14-09-21,Pattukkottai,0.28034888
15-09-21,Pattukkottai,0.304913393
16-09-21,Pattukkottai,0.407180443
17-09-21,Pattukkottai,0.273324082
18-09-21,Pattukkottai,0.313819364
19-09-21,Pattukkottai,0.428979986
20-09-21,Pattukkottai,0.344649584
21-09-21,Pattukkottai,0.2568853
22-09-21,Pattukkottai,0.322205831
23-09-21,Pattukkottai,0.310702882
24-09-21,Pattukkottai,0.38353473
25-09-21,Pattukkottai,0.339737189
26-09-21,Pattukkottai,0.407892037
